##NAMES=Analcime
##RRUFFID=R060023
##IDEAL CHEMISTRY=NaAlSi_2_O_6_&#183;H_2_O
##LOCALITY=Dallas, Oregon, USA
##OWNER=RRUFF
##SOURCE=Bob Downs
##DESCRIPTION=White trapezohedral crystal associated with levyne-Na, R060021
##DIFFRACTION SAMPLE DESCRIPTION=Powder
##STATUS=The identification of this mineral has been confirmed by X-ray diffraction and chemical analysis
##URL=rruff.info/R060023
##MEASURED CHEMISTRY=(Na_0.98_[box]_0.02_)_Σ=1_(Si_2.02_Al_0.98_)O_6_·H_2_O
##CELL PARAMETERS=a: 13.7213(7) b: 13.7213(7) c: 13.722(2) alpha: 90 beta: 90 gamma: 90 volume: 2583.6(0) crystal system: tetragonal
7.45, 20
7.46, 17
7.47, 26
7.48, 19
7.49, 20
7.5, 19
7.51, 10
7.52, 15
7.53, 13
7.54, 20
7.55, 30
7.56, 28
7.57, 12
7.58, 21
7.59, 16
7.6, 15
7.61, 11
7.62, 20
7.63, 20
7.64, 22
7.65, 13
7.66, 17
7.67, 20
7.68, 12
7.69, 20
7.7, 11
7.71, 18
7.72, 17
7.73, 12
7.74, 18
7.75, 13
7.76, 15
7.77, 16
7.78, 21
7.79, 21
7.8, 21
7.81, 23
7.82, 20
7.83, 18
7.84, 15
7.85, 15
7.86, 20
7.87, 14
7.88, 14
7.89, 14
7.9, 16
7.91, 32
7.92, 21
7.93, 19
7.94, 22
7.95, 13
7.96, 18
7.97, 19
7.98, 19
7.99, 17
8, 20
8.01, 17
8.02, 17
8.03, 12
8.04, 15
8.05, 14
8.06, 17
8.07, 22
8.08, 19
8.09, 16
8.1, 17
8.11, 14
8.12, 22
8.13, 13
8.14, 20
8.15, 19
8.16, 16
8.17, 14
8.18, 16
8.19, 20
8.2, 18
8.21, 9
8.22, 17
8.23, 16
8.24, 14
8.25, 16
8.26, 18
8.27, 17
8.28, 10
8.29, 14
8.3, 13
8.31, 19
8.32, 13
8.33, 12
8.34, 16
8.35, 9
8.36, 22
8.37, 11
8.38, 14
8.39, 14
8.4, 16
8.41, 14
8.42, 17
8.43, 6
8.44, 18
8.45, 15
8.46, 13
8.47, 18
8.48, 18
8.49, 14
8.5, 15
8.51, 15
8.52, 16
8.53, 8
8.54, 22
8.55, 14
8.56, 17
8.57, 12
8.58, 19
8.59, 13
8.6, 23
8.61, 13
8.62, 14
8.63, 10
8.64, 15
8.65, 12
8.66, 16
8.67, 14
8.68, 12
8.69, 7
8.7, 7
8.71, 10
8.72, 7
8.73, 17
8.74, 16
8.75, 15
8.76, 17
8.77, 16
8.78, 13
8.79, 22
8.8, 24
8.81, 12
8.82, 12
8.83, 17
8.84, 12
8.85, 14
8.86, 20
8.87, 11
8.88, 11
8.89, 15
8.9, 20
8.91, 8
8.92, 21
8.93, 8
8.94, 11
8.95, 8
8.96, 19
8.97, 11
8.98, 25
8.99, 15
9, 17
9.01, 17
9.02, 10
9.03, 17
9.04, 18
9.05, 9
9.06, 16
9.07, 24
9.08, 11
9.09, 11
9.1, 15
9.11, 17
9.12, 17
9.13, 13
9.14, 20
9.15, 16
9.16, 15
9.17, 13
9.18, 19
9.19, 16
9.2, 12
9.21, 12
9.22, 13
9.23, 17
9.24, 13
9.25, 9
9.26, 11
9.27, 16
9.28, 13
9.29, 13
9.3, 11
9.31, 10
9.32, 14
9.33, 11
9.34, 17
9.35, 4
9.36, 21
9.37, 14
9.38, 12
9.39, 17
9.4, 16
9.41, 20
9.42, 17
9.43, 12
9.44, 14
9.45, 15
9.46, 11
9.47, 19
9.48, 19
9.49, 6
9.5, 18
9.51, 16
9.52, 15
9.53, 11
9.54, 13
9.55, 17
9.56, 24
9.57, 16
9.58, 12
9.59, 20
9.6, 11
9.61, 12
9.62, 15
9.63, 14
9.64, 17
9.65, 19
9.66, 10
9.67, 14
9.68, 16
9.69, 19
9.7, 13
9.71, 17
9.72, 17
9.73, 12
9.74, 24
9.75, 20
9.76, 14
9.77, 20
9.78, 15
9.79, 16
9.8, 14
9.81, 18
9.82, 15
9.83, 15
9.84, 22
9.85, 19
9.86, 9
9.87, 15
9.88, 24
9.89, 14
9.9, 15
9.91, 16
9.92, 17
9.93, 18
9.94, 13
9.95, 20
9.96, 10
9.97, 13
9.98, 14
9.99, 18
10, 22
10.01, 18
10.02, 14
10.03, 15
10.04, 17
10.05, 20
10.06, 14
10.07, 16
10.08, 23
10.09, 11
10.1, 10
10.11, 14
10.12, 17
10.13, 16
10.14, 16
10.15, 18
10.16, 20
10.17, 15
10.18, 19
10.19, 9
10.2, 19
10.21, 15
10.22, 15
10.23, 13
10.24, 14
10.25, 14
10.26, 22
10.27, 22
10.28, 17
10.29, 10
10.3, 10
10.31, 13
10.32, 16
10.33, 11
10.34, 13
10.35, 16
10.36, 20
10.37, 17
10.38, 12
10.39, 13
10.4, 16
10.41, 14
10.42, 23
10.43, 14
10.44, 13
10.45, 11
10.46, 17
10.47, 16
10.48, 21
10.49, 16
10.5, 14
10.51, 14
10.52, 17
10.53, 12
10.54, 15
10.55, 10
10.56, 11
10.57, 15
10.58, 22
10.59, 13
10.6, 15
10.61, 23
10.62, 19
10.63, 14
10.64, 15
10.65, 12
10.66, 17
10.67, 15
10.68, 10
10.69, 15
10.7, 13
10.71, 18
10.72, 19
10.73, 23
10.74, 20
10.75, 16
10.76, 24
10.77, 12
10.78, 14
10.79, 12
10.8, 16
10.81, 15
10.82, 22
10.83, 11
10.84, 14
10.85, 17
10.86, 22
10.87, 15
10.88, 21
10.89, 15
10.9, 14
10.91, 26
10.92, 17
10.93, 17
10.94, 13
10.95, 11
10.96, 16
10.97, 15
10.98, 22
10.99, 14
11, 24
11.01, 16
11.02, 15
11.03, 15
11.04, 16
11.05, 20
11.06, 18
11.07, 17
11.08, 17
11.09, 21
11.1, 16
11.11, 21
11.12, 23
11.13, 24
11.14, 15
11.15, 13
11.16, 17
11.17, 9
11.18, 18
11.19, 12
11.2, 16
11.21, 15
11.22, 15
11.23, 13
11.24, 10
11.25, 11
11.26, 16
11.27, 21
11.28, 15
11.29, 17
11.3, 18
11.31, 15
11.32, 14
11.33, 16
11.34, 18
11.35, 13
11.36, 19
11.37, 19
11.38, 16
11.39, 18
11.4, 22
11.41, 18
11.42, 21
11.43, 15
11.44, 22
11.45, 12
11.46, 12
11.47, 14
11.48, 16
11.49, 15
11.5, 14
11.51, 22
11.52, 22
11.53, 22
11.54, 14
11.55, 12
11.56, 15
11.57, 15
11.58, 17
11.59, 19
11.6, 15
11.61, 15
11.62, 14
11.63, 16
11.64, 19
11.65, 19
11.66, 22
11.67, 18
11.68, 13
11.69, 23
11.7, 18
11.71, 17
11.72, 19
11.73, 11
11.74, 14
11.75, 14
11.76, 14
11.77, 22
11.78, 17
11.79, 19
11.8, 22
11.81, 12
11.82, 18
11.83, 16
11.84, 12
11.85, 11
11.86, 14
11.87, 15
11.88, 16
11.89, 15
11.9, 17
11.91, 16
11.92, 20
11.93, 19
11.94, 13
11.95, 15
11.96, 18
11.97, 9
11.98, 11
11.99, 15
12, 22
12.01, 12
12.02, 13
12.03, 16
12.04, 26
12.05, 13
12.06, 14
12.07, 16
12.08, 11
12.09, 13
12.1, 14
12.11, 17
12.12, 17
12.13, 8
12.14, 15
12.15, 20
12.16, 18
12.17, 19
12.18, 10
12.19, 17
12.2, 16
12.21, 11
12.22, 18
12.23, 17
12.24, 18
12.25, 25
12.26, 23
12.27, 15
12.28, 15
12.29, 22
12.3, 16
12.31, 15
12.32, 12
12.33, 19
12.34, 13
12.35, 19
12.36, 15
12.37, 21
12.38, 15
12.39, 21
12.4, 17
12.41, 12
12.42, 9
12.43, 19
12.44, 21
12.45, 13
12.46, 22
12.47, 16
12.48, 15
12.49, 11
12.5, 10
12.51, 14
12.52, 16
12.53, 17
12.54, 20
12.55, 11
12.56, 13
12.57, 18
12.58, 16
12.59, 18
12.6, 14
12.61, 10
12.62, 20
12.63, 13
12.64, 17
12.65, 19
12.66, 16
12.67, 16
12.68, 22
12.69, 11
12.7, 20
12.71, 17
12.72, 14
12.73, 14
12.74, 22
12.75, 18
12.76, 16
12.77, 15
12.78, 20
12.79, 13
12.8, 21
12.81, 15
12.82, 15
12.83, 18
12.84, 15
12.85, 17
12.86, 16
12.87, 18
12.88, 16
12.89, 26
12.9, 19
12.91, 19
12.92, 23
12.93, 25
12.94, 30
12.95, 26
12.96, 34
12.97, 33
12.98, 29
12.99, 21
13, 21
13.01, 23
13.02, 22
13.03, 15
13.04, 15
13.05, 16
13.06, 13
13.07, 18
13.08, 10
13.09, 17
13.1, 10
13.11, 17
13.12, 26
13.13, 13
13.14, 15
13.15, 9
13.16, 18
13.17, 19
13.18, 20
13.19, 18
13.2, 17
13.21, 13
13.22, 18
13.23, 14
13.24, 10
13.25, 21
13.26, 21
13.27, 15
13.28, 14
13.29, 17
13.3, 21
13.31, 19
13.32, 16
13.33, 11
13.34, 12
13.35, 22
13.36, 21
13.37, 10
13.38, 14
13.39, 12
13.4, 20
13.41, 17
13.42, 16
13.43, 12
13.44, 19
13.45, 16
13.46, 14
13.47, 17
13.48, 15
13.49, 13
13.5, 14
13.51, 17
13.52, 19
13.53, 18
13.54, 20
13.55, 14
13.56, 11
13.57, 14
13.58, 10
13.59, 9
13.6, 17
13.61, 16
13.62, 11
13.63, 19
13.64, 16
13.65, 16
13.66, 23
13.67, 14
13.68, 13
13.69, 19
13.7, 20
13.71, 11
13.72, 16
13.73, 12
13.74, 22
13.75, 12
13.76, 13
13.77, 17
13.78, 16
13.79, 17
13.8, 14
13.81, 20
13.82, 9
13.83, 17
13.84, 13
13.85, 18
13.86, 19
13.87, 8
13.88, 16
13.89, 19
13.9, 14
13.91, 12
13.92, 15
13.93, 22
13.94, 14
13.95, 18
13.96, 14
13.97, 17
13.98, 13
13.99, 20
14, 17
14.01, 13
14.02, 14
14.03, 21
14.04, 18
14.05, 21
14.06, 13
14.07, 17
14.08, 13
14.09, 18
14.1, 13
14.11, 15
14.12, 15
14.13, 18
14.14, 13
14.15, 22
14.16, 11
14.17, 18
14.18, 6
14.19, 16
14.2, 18
14.21, 14
14.22, 19
14.23, 16
14.24, 15
14.25, 19
14.26, 23
14.27, 23
14.28, 34
14.29, 26
14.3, 16
14.31, 29
14.32, 37
14.33, 57
14.34, 31
14.35, 57
14.36, 44
14.37, 21
14.38, 23
14.39, 28
14.4, 20
14.41, 23
14.42, 22
14.43, 13
14.44, 13
14.45, 20
14.46, 17
14.47, 22
14.48, 14
14.49, 17
14.5, 17
14.51, 19
14.52, 14
14.53, 8
14.54, 20
14.55, 14
14.56, 12
14.57, 10
14.58, 24
14.59, 14
14.6, 20
14.61, 24
14.62, 15
14.63, 17
14.64, 15
14.65, 9
14.66, 21
14.67, 11
14.68, 15
14.69, 21
14.7, 12
14.71, 16
14.72, 8
14.73, 16
14.74, 17
14.75, 17
14.76, 16
14.77, 20
14.78, 18
14.79, 20
14.8, 19
14.81, 14
14.82, 18
14.83, 12
14.84, 18
14.85, 17
14.86, 19
14.87, 16
14.88, 14
14.89, 17
14.9, 18
14.91, 10
14.92, 16
14.93, 20
14.94, 16
14.95, 9
14.96, 17
14.97, 12
14.98, 21
14.99, 10
15, 13
15.01, 20
15.02, 12
15.03, 16
15.04, 12
15.05, 22
15.06, 11
15.07, 10
15.08, 20
15.09, 14
15.1, 13
15.11, 15
15.12, 12
15.13, 19
15.14, 9
15.15, 16
15.16, 13
15.17, 15
15.18, 19
15.19, 18
15.2, 19
15.21, 15
15.22, 21
15.23, 23
15.24, 19
15.25, 15
15.26, 20
15.27, 16
15.28, 19
15.29, 23
15.3, 16
15.31, 14
15.32, 15
15.33, 17
15.34, 23
15.35, 18
15.36, 25
15.37, 20
15.38, 20
15.39, 24
15.4, 20
15.41, 16
15.42, 38
15.43, 21
15.44, 21
15.45, 18
15.46, 18
15.47, 17
15.48, 21
15.49, 31
15.5, 16
15.51, 28
15.52, 21
15.53, 18
15.54, 30
15.55, 23
15.56, 26
15.57, 18
15.58, 23
15.59, 21
15.6, 24
15.61, 26
15.62, 33
15.63, 21
15.64, 30
15.65, 22
15.66, 31
15.67, 34
15.68, 36
15.69, 28
15.7, 39
15.71, 51
15.72, 43
15.73, 53
15.74, 67
15.75, 80
15.76, 75
15.77, 129
15.78, 128
15.79, 199
15.8, 248
15.81, 312
15.82, 371
15.83, 525
15.84, 706
15.85, 1014
15.86, 1249
15.87, 1454
15.88, 1492
15.89, 1461
15.9, 1327
15.91, 1070
15.92, 845
15.93, 674
15.94, 503
15.95, 346
15.96, 214
15.97, 148
15.98, 123
15.99, 92
16, 74
16.01, 68
16.02, 67
16.03, 64
16.04, 62
16.05, 55
16.06, 45
16.07, 43
16.08, 49
16.09, 46
16.1, 38
16.11, 34
16.12, 47
16.13, 36
16.14, 26
16.15, 28
16.16, 28
16.17, 18
16.18, 18
16.19, 29
16.2, 30
16.21, 26
16.22, 14
16.23, 24
16.24, 23
16.25, 23
16.26, 16
16.27, 21
16.28, 21
16.29, 27
16.3, 20
16.31, 26
16.32, 15
16.33, 32
16.34, 15
16.35, 24
16.36, 23
16.37, 18
16.38, 19
16.39, 18
16.4, 28
16.41, 26
16.42, 20
16.43, 22
16.44, 22
16.45, 22
16.46, 18
16.47, 25
16.48, 21
16.49, 16
16.5, 16
16.51, 23
16.52, 17
16.53, 20
16.54, 26
16.55, 26
16.56, 33
16.57, 27
16.58, 24
16.59, 27
16.6, 24
16.61, 19
16.62, 21
16.63, 10
16.64, 21
16.65, 17
16.66, 19
16.67, 19
16.68, 12
16.69, 18
16.7, 16
16.71, 29
16.72, 14
16.73, 17
16.74, 18
16.75, 24
16.76, 16
16.77, 17
16.78, 20
16.79, 13
16.8, 17
16.81, 22
16.82, 17
16.83, 13
16.84, 22
16.85, 16
16.86, 15
16.87, 16
16.88, 19
16.89, 15
16.9, 8
16.91, 20
16.92, 16
16.93, 23
16.94, 15
16.95, 11
16.96, 14
16.97, 18
16.98, 19
16.99, 9
17, 18
17.01, 11
17.02, 12
17.03, 22
17.04, 10
17.05, 14
17.06, 13
17.07, 18
17.08, 18
17.09, 15
17.1, 17
17.11, 16
17.12, 16
17.13, 15
17.14, 22
17.15, 17
17.16, 11
17.17, 18
17.18, 20
17.19, 24
17.2, 11
17.21, 13
17.22, 12
17.23, 18
17.24, 15
17.25, 13
17.26, 16
17.27, 18
17.28, 14
17.29, 17
17.3, 14
17.31, 20
17.32, 23
17.33, 13
17.34, 13
17.35, 20
17.36, 10
17.37, 12
17.38, 12
17.39, 16
17.4, 17
17.41, 24
17.42, 19
17.43, 12
17.44, 21
17.45, 16
17.46, 18
17.47, 19
17.48, 15
17.49, 13
17.5, 9
17.51, 16
17.52, 14
17.53, 13
17.54, 8
17.55, 13
17.56, 14
17.57, 21
17.58, 18
17.59, 23
17.6, 14
17.61, 13
17.62, 10
17.63, 13
17.64, 13
17.65, 15
17.66, 16
17.67, 14
17.68, 13
17.69, 10
17.7, 11
17.71, 22
17.72, 21
17.73, 18
17.74, 20
17.75, 17
17.76, 17
17.77, 15
17.78, 18
17.79, 15
17.8, 11
17.81, 13
17.82, 15
17.83, 18
17.84, 21
17.85, 10
17.86, 11
17.87, 20
17.88, 30
17.89, 7
17.9, 16
17.91, 13
17.92, 14
17.93, 11
17.94, 28
17.95, 16
17.96, 23
17.97, 13
17.98, 14
17.99, 18
18, 16
18.01, 15
18.02, 14
18.03, 13
18.04, 10
18.05, 14
18.06, 28
18.07, 23
18.08, 13
18.09, 14
18.1, 17
18.11, 17
18.12, 8
18.13, 12
18.14, 18
18.15, 28
18.16, 17
18.17, 21
18.18, 16
18.19, 20
18.2, 14
18.21, 28
18.22, 20
18.23, 31
18.24, 31
18.25, 44
18.26, 52
18.27, 52
18.28, 77
18.29, 108
18.3, 104
18.31, 148
18.32, 184
18.33, 229
18.34, 292
18.35, 258
18.36, 229
18.37, 219
18.38, 207
18.39, 171
18.4, 144
18.41, 119
18.42, 84
18.43, 61
18.44, 48
18.45, 37
18.46, 29
18.47, 29
18.48, 18
18.49, 31
18.5, 24
18.51, 36
18.52, 17
18.53, 20
18.54, 29
18.55, 21
18.56, 17
18.57, 13
18.58, 18
18.59, 19
18.6, 23
18.61, 14
18.62, 15
18.63, 17
18.64, 17
18.65, 14
18.66, 20
18.67, 17
18.68, 17
18.69, 11
18.7, 18
18.71, 14
18.72, 10
18.73, 12
18.74, 15
18.75, 20
18.76, 23
18.77, 12
18.78, 13
18.79, 12
18.8, 16
18.81, 18
18.82, 13
18.83, 16
18.84, 16
18.85, 15
18.86, 12
18.87, 17
18.88, 12
18.89, 23
18.9, 8
18.91, 9
18.92, 14
18.93, 16
18.94, 12
18.95, 13
18.96, 21
18.97, 18
18.98, 11
18.99, 13
19, 15
19.01, 13
19.02, 12
19.03, 8
19.04, 17
19.05, 15
19.06, 10
19.07, 13
19.08, 11
19.09, 16
19.1, 14
19.11, 15
19.12, 12
19.13, 18
19.14, 14
19.15, 16
19.16, 20
19.17, 8
19.18, 8
19.19, 10
19.2, 15
19.21, 12
19.22, 11
19.23, 6
19.24, 14
19.25, 15
19.26, 14
19.27, 13
19.28, 23
19.29, 18
19.3, 14
19.31, 16
19.32, 11
19.33, 14
19.34, 12
19.35, 14
19.36, 11
19.37, 16
19.38, 9
19.39, 7
19.4, 15
19.41, 18
19.42, 14
19.43, 12
19.44, 12
19.45, 14
19.46, 16
19.47, 9
19.48, 12
19.49, 15
19.5, 14
19.51, 15
19.52, 8
19.53, 13
19.54, 12
19.55, 11
19.56, 11
19.57, 14
19.58, 10
19.59, 14
19.6, 16
19.61, 27
19.62, 16
19.63, 10
19.64, 11
19.65, 13
19.66, 17
19.67, 10
19.68, 20
19.69, 9
19.7, 9
19.71, 12
19.72, 7
19.73, 12
19.74, 11
19.75, 11
19.76, 10
19.77, 12
19.78, 10
19.79, 13
19.8, 14
19.81, 13
19.82, 9
19.83, 10
19.84, 16
19.85, 15
19.86, 16
19.87, 6
19.88, 8
19.89, 8
19.9, 7
19.91, 9
19.92, 11
19.93, 12
19.94, 10
19.95, 17
19.96, 10
19.97, 13
19.98, 18
19.99, 8
20, 16
20.01, 17
20.02, 18
20.03, 13
20.04, 16
20.05, 14
20.06, 10
20.07, 6
20.08, 13
20.09, 12
20.1, 5
20.11, 17
20.12, 18
20.13, 18
20.14, 8
20.15, 14
20.16, 8
20.17, 14
20.18, 10
20.19, 10
20.2, 10
20.21, 17
20.22, 10
20.23, 16
20.24, 13
20.25, 17
20.26, 11
20.27, 10
20.28, 11
20.29, 13
20.3, 16
20.31, 13
20.32, 12
20.33, 20
20.34, 14
20.35, 7
20.36, 17
20.37, 15
20.38, 16
20.39, 13
20.4, 16
20.41, 14
20.42, 12
20.43, 15
20.44, 9
20.45, 17
20.46, 12
20.47, 20
20.48, 18
20.49, 8
20.5, 18
20.51, 9
20.52, 10
20.53, 11
20.54, 8
20.55, 16
20.56, 12
20.57, 11
20.58, 17
20.59, 12
20.6, 8
20.61, 11
20.62, 11
20.63, 17
20.64, 9
20.65, 11
20.66, 12
20.67, 12
20.68, 12
20.69, 16
20.7, 12
20.71, 9
20.72, 13
20.73, 4
20.74, 15
20.75, 10
20.76, 11
20.77, 9
20.78, 11
20.79, 14
20.8, 18
20.81, 12
20.82, 17
20.83, 15
20.84, 8
20.85, 14
20.86, 11
20.87, 14
20.88, 16
20.89, 7
20.9, 16
20.91, 13
20.92, 15
20.93, 10
20.94, 15
20.95, 13
20.96, 21
20.97, 13
20.98, 14
20.99, 19
21, 14
21.01, 15
21.02, 10
21.03, 11
21.04, 24
21.05, 6
21.06, 10
21.07, 10
21.08, 18
21.09, 16
21.1, 11
21.11, 11
21.12, 11
21.13, 14
21.14, 13
21.15, 14
21.16, 12
21.17, 11
21.18, 17
21.19, 7
21.2, 21
21.21, 10
21.22, 9
21.23, 11
21.24, 15
21.25, 22
21.26, 9
21.27, 14
21.28, 8
21.29, 10
21.3, 13
21.31, 8
21.32, 11
21.33, 8
21.34, 14
21.35, 9
21.36, 11
21.37, 11
21.38, 15
21.39, 15
21.4, 9
21.41, 10
21.42, 11
21.43, 13
21.44, 15
21.45, 9
21.46, 18
21.47, 14
21.48, 14
21.49, 10
21.5, 13
21.51, 11
21.52, 11
21.53, 8
21.54, 13
21.55, 18
21.56, 10
21.57, 17
21.58, 5
21.59, 18
21.6, 12
21.61, 10
21.62, 10
21.63, 11
21.64, 9
21.65, 22
21.66, 17
21.67, 14
21.68, 14
21.69, 16
21.7, 13
21.71, 9
21.72, 11
21.73, 13
21.74, 13
21.75, 17
21.76, 16
21.77, 16
21.78, 23
21.79, 13
21.8, 7
21.81, 16
21.82, 12
21.83, 15
21.84, 21
21.85, 12
21.86, 7
21.87, 13
21.88, 8
21.89, 12
21.9, 12
21.91, 15
21.92, 22
21.93, 9
21.94, 14
21.95, 17
21.96, 19
21.97, 11
21.98, 8
21.99, 15
22, 12
22.01, 19
22.02, 9
22.03, 7
22.04, 11
22.05, 16
22.06, 18
22.07, 16
22.08, 21
22.09, 6
22.1, 12
22.11, 16
22.12, 10
22.13, 13
22.14, 13
22.15, 13
22.16, 3
22.17, 15
22.18, 7
22.19, 13
22.2, 15
22.21, 11
22.22, 11
22.23, 9
22.24, 10
22.25, 18
22.26, 7
22.27, 12
22.28, 13
22.29, 8
22.3, 9
22.31, 16
22.32, 18
22.33, 9
22.34, 17
22.35, 12
22.36, 15
22.37, 10
22.38, 14
22.39, 17
22.4, 18
22.41, 12
22.42, 9
22.43, 10
22.44, 7
22.45, 13
22.46, 17
22.47, 12
22.48, 6
22.49, 11
22.5, 9
22.51, 8
22.52, 12
22.53, 14
22.54, 17
22.55, 12
22.56, 11
22.57, 7
22.58, 9
22.59, 13
22.6, 13
22.61, 9
22.62, 14
22.63, 7
22.64, 4
22.65, 7
22.66, 6
22.67, 15
22.68, 10
22.69, 17
22.7, 12
22.71, 9
22.72, 10
22.73, 8
22.74, 14
22.75, 14
22.76, 11
22.77, 10
22.78, 15
22.79, 10
22.8, 13
22.81, 16
22.82, 10
22.83, 10
22.84, 9
22.85, 12
22.86, 15
22.87, 10
22.88, 8
22.89, 10
22.9, 11
22.91, 12
22.92, 10
22.93, 6
22.94, 12
22.95, 10
22.96, 6
22.97, 11
22.98, 7
22.99, 14
23, 15
23.01, 3
23.02, 13
23.03, 9
23.04, 12
23.05, 11
23.06, 8
23.07, 13
23.08, 11
23.09, 11
23.1, 17
23.11, 9
23.12, 15
23.13, 16
23.14, 7
23.15, 12
23.16, 9
23.17, 18
23.18, 13
23.19, 12
23.2, 5
23.21, 12
23.22, 12
23.23, 14
23.24, 10
23.25, 12
23.26, 7
23.27, 13
23.28, 14
23.29, 13
23.3, 15
23.31, 10
23.32, 15
23.33, 10
23.34, 13
23.35, 13
23.36, 14
23.37, 17
23.38, 18
23.39, 12
23.4, 22
23.41, 19
23.42, 21
23.43, 37
23.44, 31
23.45, 47
23.46, 42
23.47, 49
23.48, 38
23.49, 44
23.5, 40
23.51, 38
23.52, 25
23.53, 24
23.54, 22
23.55, 28
23.56, 18
23.57, 13
23.58, 15
23.59, 16
23.6, 15
23.61, 21
23.62, 14
23.63, 15
23.64, 9
23.65, 7
23.66, 14
23.67, 14
23.68, 11
23.69, 15
23.7, 12
23.71, 12
23.72, 20
23.73, 11
23.74, 12
23.75, 15
23.76, 21
23.77, 8
23.78, 12
23.79, 10
23.8, 15
23.81, 13
23.82, 17
23.83, 13
23.84, 9
23.85, 13
23.86, 11
23.87, 12
23.88, 7
23.89, 16
23.9, 11
23.91, 8
23.92, 14
23.93, 11
23.94, 12
23.95, 13
23.96, 9
23.97, 14
